# # q/A,10.0fs,20.0fs,30.0fs,40.0fs,50.0fs,60.0fs,70.0fs,80.0fs,90.0fs,100.0fs,110.0
# 
2.84881320,0.00210044,0.00211626,0.00205899,0.00197563,0.00182982,0.00174188,0.00175860,0.00177192,0.00170458,0.00167057,0.00171517
2.85623198,0.00208011,0.00208123,0.00202825,0.00193660,0.00179483,0.00170125,0.00172240,0.00174531,0.00167619,0.00164672,0.00168131
2.86365077,0.00207493,0.00207076,0.00203813,0.00193342,0.00177936,0.00168433,0.00170643,0.00173199,0.00166146,0.00163330,0.00166631
2.87106955,0.00205362,0.00205563,0.00200346,0.00190152,0.00175621,0.00165947,0.00168136,0.00170599,0.00163616,0.00161062,0.00163670
2.87848834,0.00199854,0.00200684,0.00195684,0.00185781,0.00171029,0.00161027,0.00163470,0.00165758,0.00159098,0.00156755,0.00158970
2.88590712,0.00195992,0.00196380,0.00192561,0.00182798,0.00168157,0.00157859,0.00160147,0.00162897,0.00156095,0.00153798,0.00155672
2.89332590,0.00192794,0.00192038,0.00189828,0.00180499,0.00165981,0.00155517,0.00157859,0.00160345,0.00153680,0.00151704,0.00153187
2.90074469,0.00189887,0.00189736,0.00188514,0.00179353,0.00164705,0.00154143,0.00156204,0.00158383,0.00151611,0.00149847,0.00150994
2.90816347,0.00186384,0.00187416,0.00185497,0.00177455,0.00163058,0.00152363,0.00154239,0.00156014,0.00149442,0.00147773,0.00148781
2.91558226,0.00183544,0.00184218,0.00183714,0.00175945,0.00161261,0.00150559,0.00152205,0.00153850,0.00147244,0.00145708,0.00146509
2.92300104,0.00180832,0.00182254,0.00182318,0.00173395,0.00159337,0.00148728,0.00150259,0.00151651,0.00145078,0.00143566,0.00144223
2.93041983,0.00178001,0.00179419,0.00180650,0.00172000,0.00157511,0.00146687,0.00148196,0.00149593,0.00142702,0.00141450,0.00141855
2.93783861,0.00174997,0.00176376,0.00177249,0.00168934,0.00155213,0.00144394,0.00145615,0.00146688,0.00140181,0.00138901,0.00139299
2.94525740,0.00172591,0.00173426,0.00175333,0.00167286,0.00153018,0.00142280,0.00143313,0.00144204,0.00137549,0.00136564,0.00136652
2.95267618,0.00169740,0.00171167,0.00172895,0.00164719,0.00150672,0.00140329,0.00141145,0.00141867,0.00135329,0.00134195,0.00134025
2.96009496,0.00167571,0.00168292,0.00170527,0.00162858,0.00148887,0.00138177,0.00139108,0.00139350,0.00132889,0.00131861,0.00131714
2.96751375,0.00164870,0.00165985,0.00167940,0.00160126,0.00146777,0.00136104,0.00136817,0.00137117,0.00130612,0.00129686,0.00129254
2.97493253,0.00162669,0.00163801,0.00165976,0.00158543,0.00144815,0.00134261,0.00134842,0.00134911,0.00128502,0.00127494,0.00127074
2.98235132,0.00159989,0.00161853,0.00163579,0.00155974,0.00142958,0.00132405,0.00132793,0.00132545,0.00126239,0.00125518,0.00124969
2.98977010,0.00157954,0.00159457,0.00161289,0.00153975,0.00140966,0.00130459,0.00130732,0.00130176,0.00123898,0.00123329,0.00122374
2.99718889,0.00155328,0.00157283,0.00159661,0.00152284,0.00139074,0.00128500,0.00128682,0.00128142,0.00121864,0.00121354,0.00120475
3.00460767,0.00152789,0.00153718,0.00156955,0.00149341,0.00136641,0.00126285,0.00126240,0.00125568,0.00119331,0.00118908,0.00117872
3.01202645,0.00151062,0.00152361,0.00154802,0.00147831,0.00135033,0.00124581,0.00124557,0.00123705,0.00117548,0.00117245,0.00116026
3.01944524,0.00148459,0.00149769,0.00151776,0.00145282,0.00132626,0.00122395,0.00122190,0.00120968,0.00115025,0.00114712,0.00113336
3.02686402,0.00146401,0.00147671,0.00149674,0.00143432,0.00130685,0.00120356,0.00120139,0.00119040,0.00113173,0.00113091,0.00111517
3.03428281,0.00143552,0.00144790,0.00145602,0.00139231,0.00126618,0.00116620,0.00117000,0.00116730,0.00110651,0.00110233,0.00108770
3.04170159,0.00141409,0.00142273,0.00142639,0.00135771,0.00123430,0.00113833,0.00114347,0.00114602,0.00108710,0.00107833,0.00106455
3.04912038,0.00139136,0.00139722,0.00139538,0.00132001,0.00120214,0.00111123,0.00111883,0.00112493,0.00106585,0.00105661,0.00104335
3.05653916,0.00137105,0.00138166,0.00134854,0.00127891,0.00116656,0.00108297,0.00109432,0.00110408,0.00104581,0.00102966,0.00101876
3.06395794,0.00136049,0.00135666,0.00133039,0.00125894,0.00114891,0.00106986,0.00107967,0.00108904,0.00103215,0.00101381,0.00100465
3.07137673,0.00134624,0.00134981,0.00131138,0.00123836,0.00113118,0.00105508,0.00106475,0.00107212,0.00101400,0.00099832,0.00098658
3.07879551,0.00133174,0.00133311,0.00128714,0.00121708,0.00111587,0.00104016,0.00104948,0.00105391,0.00100022,0.00098281,0.00097077
3.08621430,0.00130418,0.00130214,0.00124576,0.00117479,0.00107129,0.00100046,0.00101810,0.00103369,0.00097795,0.00095569,0.00094551
3.09363308,0.00128779,0.00128285,0.00120486,0.00112942,0.00102970,0.00096692,0.00098961,0.00101399,0.00095885,0.00093154,0.00092431
3.10105187,0.00126300,0.00125434,0.00117161,0.00108826,0.00099622,0.00093578,0.00096246,0.00099309,0.00093894,0.00090738,0.00090030
3.10847065,0.00124021,0.00123531,0.00112476,0.00104861,0.00095400,0.00090205,0.00093404,0.00097320,0.00091867,0.00088223,0.00087843
3.11588944,0.00121667,0.00120755,0.00107253,0.00099727,0.00090576,0.00085951,0.00090093,0.00095405,0.00089854,0.00085525,0.00085316
3.12330822,0.00118500,0.00117146,0.00103563,0.00095968,0.00086974,0.00082728,0.00087202,0.00093006,0.00087549,0.00082988,0.00082751
3.13072700,0.00116546,0.00114776,0.00100947,0.00092795,0.00084540,0.00080523,0.00085169,0.00090922,0.00085561,0.00081083,0.00081064
3.13814579,0.00114483,0.00112407,0.00097335,0.00089183,0.00081224,0.00077621,0.00082209,0.00088257,0.00083117,0.00078692,0.00078562
3.14556457,0.00111687,0.00110609,0.00094603,0.00086474,0.00078709,0.00075516,0.00079928,0.00085752,0.00080860,0.00076440,0.00076246
3.15298336,0.00109707,0.00108300,0.00091774,0.00083589,0.00076025,0.00072795,0.00077486,0.00083731,0.00079060,0.00074327,0.00074025
3.16040214,0.00107247,0.00105265,0.00089264,0.00080558,0.00073210,0.00070150,0.00074947,0.00081762,0.00077117,0.00072384,0.00072084
3.16782093,0.00104702,0.00102396,0.00085738,0.00077590,0.00070134,0.00067393,0.00072581,0.00079665,0.00075244,0.00070271,0.00070061
3.17523971,0.00101608,0.00099692,0.00082518,0.00074380,0.00067438,0.00065021,0.00070253,0.00077530,0.00073208,0.00068253,0.00067884
3.18265849,0.00098717,0.00095766,0.00079185,0.00071281,0.00064879,0.00062809,0.00067956,0.00075153,0.00071139,0.00066401,0.00065955
3.19007728,0.00095580,0.00093018,0.00076297,0.00068171,0.00062290,0.00060259,0.00065364,0.00072806,0.00068925,0.00064302,0.00063946
3.19749606,0.00091077,0.00089491,0.00072661,0.00065090,0.00059676,0.00057951,0.00062908,0.00070056,0.00066560,0.00062414,0.00062166
3.20491485,0.00087030,0.00085457,0.00069713,0.00062378,0.00057271,0.00055706,0.00060525,0.00067616,0.00064386,0.00060653,0.00060268
3.21233363,0.00083571,0.00081656,0.00067098,0.00059810,0.00054875,0.00053486,0.00058145,0.00064822,0.00062156,0.00058961,0.00058259
3.21975242,0.00080474,0.00077799,0.00063819,0.00057205,0.00052792,0.00051305,0.00055362,0.00061432,0.00059324,0.00057106,0.00056215
3.22717120,0.00074964,0.00072770,0.00061266,0.00055276,0.00050840,0.00049346,0.00053131,0.00058636,0.00056939,0.00055074,0.00054213
3.23458999,0.00067891,0.00066824,0.00058278,0.00053137,0.00049176,0.00047698,0.00051341,0.00056442,0.00054480,0.00052594,0.00051828
3.24200877,0.00063004,0.00062586,0.00055544,0.00050991,0.00047412,0.00046055,0.00049165,0.00053229,0.00051486,0.00050401,0.00049730
3.24942755,0.00059687,0.00058935,0.00052574,0.00048779,0.00045384,0.00044340,0.00046382,0.00048717,0.00047863,0.00048358,0.00047728
3.25684634,0.00056834,0.00056042,0.00050387,0.00047024,0.00043880,0.00042920,0.00044153,0.00045040,0.00045111,0.00046979,0.00046362
3.26426512,0.00056967,0.00056555,0.00051671,0.00047722,0.00044975,0.00043893,0.00044611,0.00044863,0.00045199,0.00047835,0.00047034
3.27168391,0.00055679,0.00055516,0.00050894,0.00047857,0.00044940,0.00043936,0.00044363,0.00043836,0.00044533,0.00047509,0.00046774
3.27910269,0.00056136,0.00055340,0.00051211,0.00048342,0.00045879,0.00044942,0.00044872,0.00043658,0.00044494,0.00048017,0.00047392
3.28652148,0.00054866,0.00054455,0.00051293,0.00047602,0.00045569,0.00044622,0.00044210,0.00042517,0.00043483,0.00047261,0.00046073
3.29394026,0.00054191,0.00054042,0.00051258,0.00047911,0.00046042,0.00044398,0.00043700,0.00041608,0.00042121,0.00045582,0.00044095
3.30135904,0.00051247,0.00050633,0.00049699,0.00047396,0.00045438,0.00043634,0.00042640,0.00040316,0.00040725,0.00044349,0.00042412
3.30877783,0.00047535,0.00047526,0.00048170,0.00045968,0.00044112,0.00041980,0.00040860,0.00038313,0.00038969,0.00043015,0.00040586
3.31619661,0.00042085,0.00042553,0.00045452,0.00044062,0.00042742,0.00040353,0.00038454,0.00035277,0.00036681,0.00041872,0.00039297
3.32361540,0.00039085,0.00040069,0.00043232,0.00042636,0.00041490,0.00038932,0.00036349,0.00031943,0.00034258,0.00040939,0.00038195
3.33103418,0.00034792,0.00035319,0.00038428,0.00037853,0.00037750,0.00035874,0.00032875,0.00028176,0.00031357,0.00038855,0.00036171
3.33845297,0.00030430,0.00030909,0.00033890,0.00033255,0.00032875,0.00031306,0.00029046,0.00025286,0.00028823,0.00036097,0.00033864
3.34587175,0.00027624,0.00028125,0.00031992,0.00031281,0.00031023,0.00029484,0.00026664,0.00021984,0.00025852,0.00034163,0.00031985
3.35329054,0.00024324,0.00025816,0.00029595,0.00029517,0.00029157,0.00027809,0.00024714,0.00019515,0.00023543,0.00031894,0.00029475
3.36070932,0.00018712,0.00020129,0.00027543,0.00028487,0.00028256,0.00026523,0.00022960,0.00016696,0.00020255,0.00028712,0.00026407
3.36812810,0.00013587,0.00015260,0.00025252,0.00026561,0.00027162,0.00025567,0.00021388,0.00013893,0.00017419,0.00026326,0.00024280
3.37554689,0.00008467,0.00010810,0.00023372,0.00025653,0.00026285,0.00024763,0.00019163,0.00009215,0.00013349,0.00023702,0.00021163
3.38296567,0.00006718,0.00009117,0.00022087,0.00024596,0.00025304,0.00023080,0.00016398,0.00004921,0.00009978,0.00021842,0.00018985
3.39038446,0.00005674,0.00008113,0.00020815,0.00023189,0.00024131,0.00021592,0.00014058,0.00001491,0.00007164,0.00019937,0.00017137
3.39780324,0.00004694,0.00006738,0.00019562,0.00021757,0.00022830,0.00020180,0.00012678,0.00000039,0.00005555,0.00018120,0.00015323
3.40522203,0.00003962,0.00006193,0.00017887,0.00020605,0.00021440,0.00018854,0.00011394,-0.00000950,0.00004555,0.00017025,0.00014164
3.41264081,0.00003623,0.00005815,0.00017095,0.00019361,0.00020328,0.00017574,0.00010279,-0.00001953,0.00003076,0.00014892,0.00011504
3.42005959,0.00003429,0.00005455,0.00015927,0.00018048,0.00018893,0.00015583,0.00008690,-0.00002502,0.00001964,0.00012771,0.00009109
3.42747838,0.00003514,0.00005141,0.00014704,0.00016470,0.00017104,0.00013824,0.00007460,-0.00002667,0.00001607,0.00011660,0.00008066
3.43489716,0.00003156,0.00004801,0.00013193,0.00014864,0.00015529,0.00012320,0.00006488,-0.00002875,0.00001032,0.00010359,0.00006506
3.44231595,0.00003270,0.00004797,0.00012178,0.00013634,0.00014434,0.00010961,0.00005470,-0.00003220,-0.00000074,0.00008197,0.00004088
3.44973473,0.00003057,0.00004268,0.00011696,0.00012587,0.00013579,0.00009852,0.00004626,-0.00003485,-0.00000727,0.00006791,0.00002705
3.45715352,0.00002768,0.00004078,0.00011186,0.00011930,0.00012718,0.00008994,0.00004021,-0.00003688,-0.00001460,0.00005289,0.00001358
3.46457230,0.00002540,0.00003738,0.00010357,0.00011078,0.00012057,0.00008280,0.00003559,-0.00003769,-0.00001753,0.00004534,0.00000607
3.47199109,0.00002504,0.00003760,0.00009341,0.00010174,0.00011078,0.00007353,0.00002911,-0.00003985,-0.00002096,0.00003902,0.00000056
3.47940987,0.00002294,0.00003333,0.00007866,0.00008595,0.00009330,0.00005860,0.00002008,-0.00004083,-0.00002477,0.00002928,-0.00000707
3.48682865,0.00002391,0.00003219,0.00006749,0.00006995,0.00007530,0.00004471,0.00001130,-0.00004133,-0.00002626,0.00002170,-0.00001238
3.49424744,0.00002133,0.00002963,0.00005414,0.00005895,0.00006446,0.00003581,0.00000615,-0.00004142,-0.00002704,0.00001807,-0.00001491
3.50166622,0.00002132,0.00002964,0.00004930,0.00005174,0.00005866,0.00003217,0.00000318,-0.00004254,-0.00002749,0.00001567,-0.00001655
3.50908501,0.00002081,0.00002872,0.00004942,0.00005108,0.00005666,0.00003061,0.00000207,-0.00004205,-0.00002820,0.00001485,-0.00001706
3.51650379,0.00002086,0.00003231,0.00004616,0.00004806,0.00005408,0.00002793,0.00000071,-0.00004308,-0.00002870,0.00001337,-0.00001794
3.52392258,0.00002044,0.00003052,0.00003686,0.00003730,0.00004534,0.00002202,-0.00000266,-0.00004242,-0.00002812,0.00001159,-0.00001942
3.53134136,0.00001914,0.00002837,0.00003022,0.00003128,0.00004014,0.00001759,-0.00000518,-0.00004193,-0.00002774,0.00000922,-0.00001955
3.53876014,0.00002058,0.00002967,0.00002963,0.00002850,0.00003662,0.00001563,-0.00000646,-0.00004186,-0.00002805,0.00000895,-0.00002029
3.54617893,0.00002209,0.00003045,0.00003131,0.00002548,0.00003321,0.00001261,-0.00000834,-0.00004205,-0.00002795,0.00000835,-0.00002090
3.55359771,0.00002236,0.00002843,0.00002722,0.00002198,0.00003000,0.00000926,-0.00001051,-0.00004236,-0.00002879,0.00000660,-0.00002292
3.56101650,0.00001764,0.00002625,0.00002146,0.00001788,0.00002635,0.00000752,-0.00001207,-0.00004328,-0.00003001,0.00000553,-0.00002373
3.56843528,0.00002119,0.00002530,0.00002074,0.00001448,0.00002292,0.00000421,-0.00001372,-0.00004375,-0.00003070,0.00000354,-0.00002490
3.57585407,0.00001760,0.00002563,0.00001712,0.00001185,0.00001980,0.00000111,-0.00001560,-0.00004336,-0.00002946,0.00000361,-0.00002475
3.58327285,0.00001947,0.00002871,0.00001614,0.00000898,0.00001695,-0.00000201,-0.00001764,-0.00004436,-0.00003087,0.00000228,-0.00002628
3.59069164,0.00001821,0.00002551,0.00000948,0.00000424,0.00001176,-0.00000585,-0.00002087,-0.00004488,-0.00003118,0.00000119,-0.00002707
3.59811042,0.00001704,0.00002315,0.00000342,-0.00000364,0.00000339,-0.00001308,-0.00002543,-0.00004518,-0.00003222,-0.00000177,-0.00002883
3.60552920,0.00001740,0.00002047,0.00000285,-0.00000523,0.00000105,-0.00001452,-0.00002648,-0.00004626,-0.00003311,-0.00000260,-0.00003005
3.61294799,0.00001808,0.00002535,0.00000492,-0.00000442,0.00000113,-0.00001495,-0.00002660,-0.00004589,-0.00003241,-0.00000188,-0.00003058
3.62036677,0.00001613,0.00001993,0.00000498,-0.00000570,0.00000040,-0.00001623,-0.00002712,-0.00004675,-0.00003281,-0.00000259,-0.00003100
3.62778556,0.00001879,0.00002359,0.00000514,-0.00000530,0.00000133,-0.00001589,-0.00002773,-0.00004773,-0.00003408,-0.00000382,-0.00003230
3.63520434,0.00001995,0.00001938,0.00000202,-0.00000552,0.00000030,-0.00001632,-0.00002799,-0.00004803,-0.00003407,-0.00000335,-0.00003174
3.64262313,0.00001674,0.00002306,-0.00000072,-0.00000602,0.00000083,-0.00001587,-0.00002823,-0.00004811,-0.00003462,-0.00000298,-0.00003234
3.65004191,0.00002009,0.00002357,0.00000403,-0.00000752,-0.00000057,-0.00001695,-0.00002891,-0.00004863,-0.00003541,-0.00000456,-0.00003319
3.65746069,0.00002003,0.00002236,0.00000276,-0.00000711,-0.00000014,-0.00001728,-0.00002877,-0.00004999,-0.00003560,-0.00000404,-0.00003339
3.66487948,0.00001983,0.00001550,-0.00000099,-0.00000712,-0.00000109,-0.00001724,-0.00002942,-0.00005075,-0.00003574,-0.00000492,-0.00003376
3.67229826,0.00001849,0.00001401,-0.00001321,-0.00001197,-0.00000157,-0.00001852,-0.00003011,-0.00005076,-0.00003588,-0.00000554,-0.00003407
3.67971705,0.00001274,0.00000937,0.00000174,-0.00000882,-0.00000269,-0.00001926,-0.00003035,-0.00004911,-0.00003452,-0.00000570,-0.00003455
3.68713583,0.00002143,0.00000842,0.00001154,-0.00001387,-0.00000175,-0.00001683,-0.00002819,-0.00004833,-0.00003575,-0.00000333,-0.00003496
3.69455462,0.00001898,0.00000792,-0.00000105,-0.00001099,-0.00000314,-0.00002177,-0.00003297,-0.00004892,-0.00003358,-0.00000525,-0.00003912
3.70197340,0.00003725,0.00003717,0.00001543,-0.00001209,-0.00001999,-0.00004296,-0.00004287,-0.00005366,-0.00004741,-0.00001747,-0.00004232
